kp_id,title,type,url,description,difficulty,source
kp_5008,余子式与代数余子式（展开定理）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=5,线性代数 - 余子式与代数余子式（展开定理）相关学习视频/课程,2,B站-宋浩线性代数
kp_5009,克莱姆（Cramer）法则学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=7,线性代数 - 克莱姆（Cramer）法则相关学习视频/课程,2,B站-宋浩线性代数
kp_5010,矩阵的线性运算与乘法学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=9,线性代数 - 矩阵的线性运算与乘法相关学习视频/课程,2,B站-宋浩线性代数
kp_5011,逆矩阵与伴随矩阵学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=12,线性代数 - 逆矩阵与伴随矩阵相关学习视频/课程,2,B站-宋浩线性代数
kp_5012,分块矩阵及其运算学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=14,线性代数 - 分块矩阵及其运算相关学习视频/课程,2,B站-宋浩线性代数
kp_5013,矩阵的初等变换与初等矩阵学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=15,线性代数 - 矩阵的初等变换与初等矩阵相关学习视频/课程,2,B站-宋浩线性代数
kp_5014,矩阵的秩与满秩矩阵学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=17,线性代数 - 矩阵的秩与满秩矩阵相关学习视频/课程,2,B站-宋浩线性代数
kp_5015,向量及其线性相关性（线性相关/无关）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=20,线性代数 - 向量及其线性相关性（线性相关/无关）相关学习视频/课程,2,B站-宋浩线性代数
kp_5016,向量组的秩与极大线性无关组学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=22,线性代数 - 向量组的秩与极大线性无关组相关学习视频/课程,2,B站-宋浩线性代数
kp_5017,线性方程组有解判别定理（相容性）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=25,线性代数 - 线性方程组有解判别定理（相容性）相关学习视频/课程,2,B站-宋浩线性代数
kp_5018,线性方程组解的结构（基础解系与通解）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=28,线性代数 - 线性方程组解的结构（基础解系与通解）相关学习视频/课程,2,B站-宋浩线性代数
kp_5019,特征值与特征向量的定义与计算学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=32,线性代数 - 特征值与特征向量的定义与计算相关学习视频/课程,2,B站-宋浩线性代数
kp_5020,特征值与特征向量的性质学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=33,线性代数 - 特征值与特征向量的性质相关学习视频/课程,2,B站-宋浩线性代数
kp_5021,相似矩阵与矩阵的对角化条件学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=36,线性代数 - 相似矩阵与矩阵的对角化条件相关学习视频/课程,2,B站-宋浩线性代数
kp_5022,实对称矩阵的正交对角化学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=37,线性代数 - 实对称矩阵的正交对角化相关学习视频/课程,2,B站-宋浩线性代数
kp_5023,二次型及其标准形（配方法与正交变换法）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=39,线性代数 - 二次型及其标准形（配方法与正交变换法）相关学习视频/课程,2,B站-宋浩线性代数
kp_5024,惯性定理与规范形学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=40,线性代数 - 惯性定理与规范形相关学习视频/课程,2,B站-宋浩线性代数
kp_5025,正定二次型与正定矩阵的判定（赫尔维茨定理）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=41,线性代数 - 正定二次型与正定矩阵的判定（赫尔维茨定理）相关学习视频/课程,2,B站-宋浩线性代数
kp_5026,线性空间的定义与基本性质（加法与数乘）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=43,线性代数 - 线性空间的定义与基本性质（加法与数乘）相关学习视频/课程,2,B站-宋浩线性代数
kp_5027,基、维数与向量的坐标表示学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=44,线性代数 - 基、维数与向量的坐标表示相关学习视频/课程,2,B站-宋浩线性代数
kp_5028,基变换与坐标变换（过渡矩阵）学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=45,线性代数 - 基变换与坐标变换（过渡矩阵）相关学习视频/课程,2,B站-宋浩线性代数
kp_5029,线性变换及其在基下的矩阵表示学习资源,video,https://www.bilibili.com/video/BV1aW411Q7x1?p=46,线性代数 - 线性变换及其在基下的矩阵表示相关学习视频/课程,2,B站-宋浩线性代数
kp_8001,计算机网络概述学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=2,计算机网络 - 计算机网络概述相关学习视频/课程,3,B站-王道考研计算机网络
kp_8002,物理层学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=10,计算机网络 - 物理层相关学习视频/课程,3,B站-王道考研计算机网络
kp_8003,数据链路层学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=22,计算机网络 - 数据链路层相关学习视频/课程,3,B站-王道考研计算机网络
kp_8004,网络层学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=42,计算机网络 - 网络层相关学习视频/课程,3,B站-王道考研计算机网络
kp_8005,传输层学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=62,计算机网络 - 传输层相关学习视频/课程,3,B站-王道考研计算机网络
kp_8006,应用层学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=82,计算机网络 - 应用层相关学习视频/课程,3,B站-王道考研计算机网络
kp_8007,网络安全与管理学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=97,计算机网络 - 网络安全与管理相关学习视频/课程,3,B站-王道考研计算机网络
kp_8008,计算机网络定义与功能学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=2,计算机网络 - 计算机网络定义与功能相关学习视频/课程,3,B站-王道考研计算机网络
kp_8009,网络拓扑结构与分类（总线/星型/环型/网状）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=3,计算机网络 - 网络拓扑结构与分类（总线/星型/环型/网状）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8010,性能指标（速率/带宽/时延/时延带宽积/RTT）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=5,计算机网络 - 性能指标（速率/带宽/时延/时延带宽积/RTT）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8011,ISO/OSI与TCP/IP参考模型对比学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=7,计算机网络 - ISO/OSI与TCP/IP参考模型对比相关学习视频/课程,3,B站-王道考研计算机网络
kp_8012,物理层基本概念与模型（通信系统组成）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=10,计算机网络 - 物理层基本概念与模型（通信系统组成）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8013,数据通信基础（奈奎斯特定理与香农定理）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=12,计算机网络 - 数据通信基础（奈奎斯特定理与香农定理）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8014,传输介质（双绞线/同轴电缆/光纤/无线介质）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=14,计算机网络 - 传输介质（双绞线/同轴电缆/光纤/无线介质）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8015,信道复用技术（FDM/TDM/WDM/CDM/码分复用）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=16,计算机网络 - 信道复用技术（FDM/TDM/WDM/CDM/码分复用）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8016,宽带接入技术（xDSL/HFC/光纤接入FTTx）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=18,计算机网络 - 宽带接入技术（xDSL/HFC/光纤接入FTTx）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8017,数据链路层功能与服务（成帧/透明传输/差错控制）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=22,计算机网络 - 数据链路层功能与服务（成帧/透明传输/差错控制）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8018,差错检测与纠错（奇偶校验/CRC循环冗余/海明码）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=24,计算机网络 - 差错检测与纠错（奇偶校验/CRC循环冗余/海明码）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8019,介质访问控制（MAC）协议与CSMA/CD工作原理学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=27,计算机网络 - 介质访问控制（MAC）协议与CSMA/CD工作原理相关学习视频/课程,3,B站-王道考研计算机网络
kp_8020,以太网标准（经典以太网/快速以太网/千兆以太网/10G以太网）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=30,计算机网络 - 以太网标准（经典以太网/快速以太网/千兆以太网/10G以太网）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8021,网桥与交换机（透明网桥自学习算法与VLAN虚拟局域网）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=33,计算机网络 - 网桥与交换机（透明网桥自学习算法与VLAN虚拟局域网）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8022,生成树协议（STP）与链路层广播域隔离学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=37,计算机网络 - 生成树协议（STP）与链路层广播域隔离相关学习视频/课程,3,B站-王道考研计算机网络
kp_8023,网络层功能与IP数据报格式（首部字段详解）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=42,计算机网络 - 网络层功能与IP数据报格式（首部字段详解）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8024,IPv4地址分类与子网划分（VLSM可变长子网掩码与CIDR无分类编址）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=44,计算机网络 - IPv4地址分类与子网划分（VLSM可变长子网掩码与CIDR无分类编址）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8025,IP地址解析协议（ARP）与代理ARP的工作原理学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=48,计算机网络 - IP地址解析协议（ARP）与代理ARP的工作原理相关学习视频/课程,3,B站-王道考研计算机网络
kp_8026,网际控制报文协议（ICMP）及其应用（ping与traceroute）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=50,计算机网络 - 网际控制报文协议（ICMP）及其应用（ping与traceroute）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8027,内部网关协议（RIP距离向量与OSPF链路状态）与外部网关协议（BGP路径向量）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=53,计算机网络 - 内部网关协议（RIP距离向量与OSPF链路状态）与外部网关协议（BGP路径向量）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8028,IPv6基本格式（128位地址）与过渡技术（隧道/双栈/翻译）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=58,计算机网络 - IPv6基本格式（128位地址）与过渡技术（隧道/双栈/翻译）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8029,传输层功能与端口号分配（知名端口/注册端口/动态端口）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=62,计算机网络 - 传输层功能与端口号分配（知名端口/注册端口/动态端口）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8030,无连接传输协议UDP（首部格式、校验与特点）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=64,计算机网络 - 无连接传输协议UDP（首部格式、校验与特点）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8031,面向连接传输协议TCP（首部格式、序号与确认号机制）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=66,计算机网络 - 面向连接传输协议TCP（首部格式、序号与确认号机制）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8032,TCP可靠传输机制（超时重传、冗余ACK与选择确认SACK）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=69,计算机网络 - TCP可靠传输机制（超时重传、冗余ACK与选择确认SACK）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8033,TCP流量控制（滑动窗口协议）与拥塞控制（慢开始/拥塞避免/快重传/快恢复）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=72,计算机网络 - TCP流量控制（滑动窗口协议）与拥塞控制（慢开始/拥塞避免/快重传/快恢复）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8034,TCP连接管理（三次握手建立连接与四次挥手释放连接）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=76,计算机网络 - TCP连接管理（三次握手建立连接与四次挥手释放连接）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8035,应用层概述与网络应用模型（C/S、P2P与混合模式）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=82,计算机网络 - 应用层概述与网络应用模型（C/S、P2P与混合模式）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8036,域名系统（DNS）递归与迭代查询及域名解析过程学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=84,计算机网络 - 域名系统（DNS）递归与迭代查询及域名解析过程相关学习视频/课程,3,B站-王道考研计算机网络
kp_8037,万维网协议（HTTP/HTTPS）与Cookie/Session会话管理学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=86,计算机网络 - 万维网协议（HTTP/HTTPS）与Cookie/Session会话管理相关学习视频/课程,3,B站-王道考研计算机网络
kp_8038,电子邮件协议（SMTP传输协议与POP3/IMAP读取协议）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=90,计算机网络 - 电子邮件协议（SMTP传输协议与POP3/IMAP读取协议）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8039,文件传输协议（FTP主动/被动模式）与动态主机配置（DHCP工作流程）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=93,计算机网络 - 文件传输协议（FTP主动/被动模式）与动态主机配置（DHCP工作流程）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8040,网络安全基本概念（主动/被动攻击类型与安全服务）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=97,计算机网络 - 网络安全基本概念（主动/被动攻击类型与安全服务）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8041,对称加密（DES/AES）与非对称加密（RSA体系）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=99,计算机网络 - 对称加密（DES/AES）与非对称加密（RSA体系）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8042,数字签名与数字证书（公钥基础设施PKI体系）学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=102,计算机网络 - 数字签名与数字证书（公钥基础设施PKI体系）相关学习视频/课程,3,B站-王道考研计算机网络
kp_8043,防火墙技术（包过滤/状态检测/应用代理）与入侵检测系统IDS学习资源,video,https://www.bilibili.com/video/BV19E411D78Q?p=105,计算机网络 - 防火墙技术（包过滤/状态检测/应用代理）与入侵检测系统IDS相关学习视频/课程,3,B站-王道考研计算机网络
kp_10001,软件工程概述学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件工程概述相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10002,软件过程与生命周期学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件过程与生命周期相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10003,需求工程学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 需求工程相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10004,软件设计学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件设计相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10005,软件构造与编码学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件构造与编码相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10006,软件测试学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件测试相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10007,软件维护学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件维护相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10008,软件项目管理学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件项目管理相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10009,软件质量保证学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件质量保证相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10010,软件工程工具与环境学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件工程工具与环境相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10011,软件工程的定义与本质学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件工程的定义与本质相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10012,软件危机与软件工程发展历程学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件危机与软件工程发展历程相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10013,软件工程的基本原理与目标学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件工程的基本原理与目标相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10014,软件工程的道德与职业规范学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件工程的道德与职业规范相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10015,瀑布模型（Waterfall）与文档驱动学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 瀑布模型（Waterfall）与文档驱动相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10016,增量模型与迭代模型（螺旋模型、RUP）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 增量模型与迭代模型（螺旋模型、RUP）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10017,敏捷模型（Scrum、XP极限编程、看板）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 敏捷模型（Scrum、XP极限编程、看板）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10018,DevOps与持续交付/持续集成学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - DevOps与持续交付/持续集成相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10019,软件生命周期各阶段（可行性、需求、设计、编码、测试、运维）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件生命周期各阶段（可行性、需求、设计、编码、测试、运维）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10020,需求获取方法与技术（访谈、问卷调查、联合分析）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 需求获取方法与技术（访谈、问卷调查、联合分析）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10021,需求分析建模（数据流图DFD、实体关系图ERD、用例图）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 需求分析建模（数据流图DFD、实体关系图ERD、用例图）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10022,需求规格说明（SRS）的编写与评审学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 需求规格说明（SRS）的编写与评审相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10023,需求验证与变更管理（需求跟踪矩阵）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 需求验证与变更管理（需求跟踪矩阵）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10024,软件设计的基本原则（抽象、模块化、信息隐藏、高内聚低耦合）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件设计的基本原则（抽象、模块化、信息隐藏、高内聚低耦合）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10025,软件体系结构风格（分层、客户-服务器、微服务、事件驱动）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件体系结构风格（分层、客户-服务器、微服务、事件驱动）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10026,模块化设计与接口设计学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 模块化设计与接口设计相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10027,详细设计工具（流程图、N-S图、PAD图、伪代码）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 详细设计工具（流程图、N-S图、PAD图、伪代码）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10028,面向对象设计原则（SOLID原则、GRASP模式）与设计模式简介（工厂、单例、观察者等）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 面向对象设计原则（SOLID原则、GRASP模式）与设计模式简介（工厂、单例、观察者等）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10029,编码规范与编程风格（命名、注释、格式化）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 编码规范与编程风格（命名、注释、格式化）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10030,代码审查（Code Review）与静态分析工具（SonarQube/Checkstyle）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 代码审查（Code Review）与静态分析工具（SonarQube/Checkstyle）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10031,重构（Refactoring）与代码坏味（Code Smell）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 重构（Refactoring）与代码坏味（Code Smell）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10032,集成开发环境（IDE）与版本控制（Git/SVN）的协作流程学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 集成开发环境（IDE）与版本控制（Git/SVN）的协作流程相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10033,软件测试的基本概念（静态/动态、黑盒/白盒）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件测试的基本概念（静态/动态、黑盒/白盒）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10034,白盒测试方法（语句覆盖、判定覆盖、条件覆盖、路径覆盖）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 白盒测试方法（语句覆盖、判定覆盖、条件覆盖、路径覆盖）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10035,黑盒测试方法（等价类划分、边界值分析、决策表、因果图）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 黑盒测试方法（等价类划分、边界值分析、决策表、因果图）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10036,测试阶段（单元测试、集成测试（自顶向下/自底向上）、系统测试、验收测试）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 测试阶段（单元测试、集成测试（自顶向下/自底向上）、系统测试、验收测试）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10037,自动化测试与测试驱动开发（TDD）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 自动化测试与测试驱动开发（TDD）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10038,软件维护类型（修正性、适应性、完善性、预防性）与维护过程学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件维护类型（修正性、适应性、完善性、预防性）与维护过程相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10039,软件可维护性度量（圈复杂度、注释密度）与逆向工程/再工程学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件可维护性度量（圈复杂度、注释密度）与逆向工程/再工程相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10040,软件配置管理（版本标识、变更控制、基线管理）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件配置管理（版本标识、变更控制、基线管理）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10041,软件项目管理概述（项目规划、进度安排、成本估算）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件项目管理概述（项目规划、进度安排、成本估算）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10042,成本估算方法（COCOMO、功能点分析法、类比估算法）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 成本估算方法（COCOMO、功能点分析法、类比估算法）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10043,进度管理（甘特图、关键路径法CPM、PERT图）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 进度管理（甘特图、关键路径法CPM、PERT图）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10044,风险管理（风险识别、评估、应对计划）与项目监控学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 风险管理（风险识别、评估、应对计划）与项目监控相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10045,团队组织与沟通管理（参与式、民主式、主程序员团队等）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 团队组织与沟通管理（参与式、民主式、主程序员团队等）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10046,软件质量定义与质量模型（McCall、ISO 9126、Boehm）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件质量定义与质量模型（McCall、ISO 9126、Boehm）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10047,软件质量保证（SQA）活动与计划学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件质量保证（SQA）活动与计划相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10048,软件能力成熟度模型集成（CMMI）等级与过程域学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 软件能力成熟度模型集成（CMMI）等级与过程域相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10049,ISO 9001及敏捷质量实践（结对编程、持续集成）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - ISO 9001及敏捷质量实践（结对编程、持续集成）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10050,CASE工具（计算机辅助软件工程）与环境集成学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - CASE工具（计算机辅助软件工程）与环境集成相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10051,建模工具（UML建模工具如Enterprise Architect、StarUML）学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 建模工具（UML建模工具如Enterprise Architect、StarUML）相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10052,测试工具（JUnit、Selenium、LoadRunner）与性能监控学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 测试工具（JUnit、Selenium、LoadRunner）与性能监控相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_10053,项目管理工具（JIRA、禅道、Trello）与协作平台学习资源,course,https://www.icourse163.org/course/UESTC-1003043002,软件工程 - 项目管理工具（JIRA、禅道、Trello）与协作平台相关学习视频/课程,2,中国大学MOOC-电子科大软件工程基础
kp_001,函数与极限学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=1,高等数学 - 函数与极限相关学习视频/课程,2,B站-宋浩高等数学
kp_002,导数与微分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=16,高等数学 - 导数与微分相关学习视频/课程,2,B站-宋浩高等数学
kp_003,微分中值定理与导数的应用学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=28,高等数学 - 微分中值定理与导数的应用相关学习视频/课程,2,B站-宋浩高等数学
kp_004,不定积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=37,高等数学 - 不定积分相关学习视频/课程,2,B站-宋浩高等数学
